Home Team,Away Team,Result,Home Team Goals Scored,Away Team Goals Scored,Home Team Possession %,Away Team Possession %,Winning Team Possession Difference %,Home Team Off Target Shots,Away Team Off Target Shots,Home Team On Target Shots,Away Team On Target Shots,Home Team Total Shots,Away Team Total Shots,Home Away Teamlocked Shots,Away Team Blocked Shots,Home Team Corners,Away Team Corners,Home Team Throw Ins,Away Team Throw Ins,Home Team Pass Success %,Away Team Pass Success %,Home Team Clearances,Away Team Clearances,Home Team Fouls,Away Team Fouls,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Second Yellow Cards,Away Team Second Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Goals Conceeded,Away Team Goals Conceeded,year,Half Time Score,Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Aerials Won,Away Team Aerials Won
1,0,Away Team Win,1,2,65,35,-30,6,9,2,6,15,16,7,1,9,4,25,18,83,63,22,57,11,8,2,1,0,0,0,0,2,1,2014,1-0,01-Feb,5.9,5.8,6.9,29,19
1,0,Away Team Win,0,2,56,44,-12,5,5,1,5,10,10,4,0,6,3,34,28,79,75,28,26,20,26,6,3,0,0,0,0,2,0,2014,0-2,0-2,4,4.5,7.9,21,13
1,0,Away Team Win,1,3,41,59,18,5,4,6,7,15,13,4,2,10,4,14,13,77,86,21,31,16,17,2,3,0,0,1,0,3,1,2014,44562,01-Mar,7,5,7.2,16,4
0,1,Home Team Win,2,1,47,53,-6,6,5,4,7,13,14,3,2,4,4,11,24,77,82,31,26,17,8,1,3,0,0,0,2,1,2,2014,1-0,02-Jan,7,7.2,4.9,9,19
0,1,Home Team Win,3,0,54,46,8,9,3,9,1,23,6,5,2,10,3,15,27,86,74,30,32,14,13,0,2,0,0,0,0,0,3,2014,0-0,3-0,5.6,8.8,4.7,18,18
2,2,Tie,1,1,65,35,,10,5,8,3,19,10,1,2,8,4,19,12,88,77,13,26,18,11,2,5,0,0,0,0,1,1,2014,1-0,01-Jan,5.4,6.8,5.8,13,9
2,2,Tie,0,0,45,55,,4,3,0,3,6,12,2,6,4,3,26,20,73,81,14,26,22,20,4,4,0,0,0,0,0,0,2014,0-0,0-0,2,5.8,6.9,8,8
1,0,Away Team Win,1,2,59,41,-18,4,3,6,4,13,9,3,2,1,6,14,22,82,75,22,40,13,10,2,5,0,0,0,0,2,1,2014,44562,01-Feb,5.6,6.2,6.6,15,20
1,0,Away Team Win,0,1,34,66,32,4,9,1,6,7,19,2,4,5,6,19,30,71,86,22,18,7,14,2,3,0,0,1,0,1,0,2014,0-1,0-1,4,5.2,7.1,14,13
1,0,Away Team Win,1,4,34,66,32,4,5,0,6,5,15,1,4,3,5,18,24,73,86,29,21,17,13,3,1,1,0,0,0,4,1,2014,0-1,01-Apr,5.4,4.5,7.4,19,20
0,1,Home Team Win,2,0,48,52,-4,5,6,3,7,11,14,3,1,3,5,18,21,81,82,36,20,12,17,3,2,0,0,0,0,0,2,2014,1-0,2-0,4.5,6.5,6,18,9
2,2,Tie,0,0,56,44,,5,2,3,3,17,10,9,5,10,2,32,25,81,77,13,38,13,17,2,4,0,1,0,0,0,0,2014,0-0,0-0,2.9,6.4,5.9,7,9
1,0,Away Team Win,0,2,32,68,36,2,5,3,8,9,18,4,5,7,12,15,28,63,81,23,30,15,23,4,1,0,0,1,0,2,0,2014,0-1,0-2,4.9,4.7,7.4,10,14
1,0,Away Team Win,1,3,37,63,26,6,4,2,7,16,13,8,2,8,6,27,17,82,88,23,27,16,7,4,0,0,0,0,0,3,1,2014,0-2,01-Mar,6.3,5.1,8,4,16
0,1,Home Team Win,2,0,59,41,18,8,3,7,0,18,3,3,0,3,2,25,22,86,81,10,20,11,17,1,4,0,0,0,0,0,2,2014,2-0,2-0,4.4,8.1,4.8,7,8
2,2,Tie,1,1,52,48,,3,2,9,2,17,6,5,2,12,6,24,24,80,75,56,43,15,17,4,1,0,0,0,0,1,1,2014,0-0,01-Jan,4.9,6,6.2,17,17
2,2,Tie,0,0,62,38,,3,2,5,7,16,9,8,0,10,2,21,20,84,73,21,30,17,21,4,3,0,1,0,0,0,0,2014,0-0,0-0,3.4,6,6.4,7,18
1,0,Away Team Win,0,1,54,46,-8,6,5,1,4,11,10,4,1,6,4,34,18,73,71,32,27,15,16,3,2,0,0,0,0,1,0,2014,0-0,0-1,3.3,4.7,7.8,18,12
2,2,Tie,1,1,59,41,,9,2,6,4,18,9,3,3,11,3,23,19,82,72,13,33,11,16,3,4,0,0,0,0,1,1,2014,1-0,01-Jan,5.3,6,6.5,22,14
2,2,Tie,2,2,66,34,,8,4,5,4,20,8,7,0,13,5,22,14,85,65,19,53,14,23,3,5,0,1,0,0,2,2,2014,44593,02-Feb,7.6,6.5,5.5,24,19
0,1,Home Team Win,2,1,41,59,-18,4,6,4,4,10,12,2,2,3,4,18,21,67,79,21,25,24,19,1,4,0,0,0,0,1,2,2014,0-1,02-Jan,5.5,6.5,6,14,11
2,2,Tie,2,2,64,36,,6,2,6,2,16,5,4,1,9,0,22,17,86,71,13,43,7,14,1,4,0,0,0,0,2,2,2014,0-2,02-Feb,6.8,7.1,6,25,13
0,1,Home Team Win,3,0,58,42,16,7,1,8,1,21,2,6,0,12,1,26,24,84,77,11,30,20,9,2,2,0,0,0,0,0,3,2014,2-0,3-0,5.3,8.6,4.7,9,19
1,0,Away Team Win,0,1,40,60,20,3,2,2,7,8,13,3,4,5,4,29,16,70,84,18,53,12,16,1,5,0,0,0,0,1,0,2014,0-1,0-1,3.5,5.5,7.3,12,21
1,0,Away Team Win,1,2,63,37,-26,5,3,4,2,12,8,3,3,9,1,27,21,79,67,17,54,19,17,3,3,0,0,0,0,2,1,2014,44562,01-Feb,5,6.1,6.6,19,15
0,1,Home Team Win,1,0,30,70,-40,2,8,2,7,6,17,2,2,3,2,9,25,65,89,26,13,20,15,6,2,0,1,0,1,0,1,2014,1-0,1-0,4.4,5.6,5.4,7,12
2,2,Tie,0,0,50,50,,7,2,6,3,18,8,5,3,9,0,15,17,79,79,22,20,18,17,2,3,0,0,0,0,0,0,2014,0-0,0-0,3.1,7,5.3,22,15
0,1,Home Team Win,5,0,60,40,20,8,5,7,2,16,11,1,4,7,1,7,15,89,81,16,22,16,17,3,4,0,1,0,0,0,5,2014,3-0,5-0,6.8,9.2,3.6,13,8
2,2,Tie,2,2,62,38,,6,1,7,6,17,7,4,1,12,2,23,17,77,58,24,31,13,14,4,4,0,0,0,0,2,2,2014,0-1,02-Feb,7.3,6.1,5.7,21,21
2,2,Tie,0,0,62,38,,9,2,5,5,19,10,5,3,11,1,17,17,87,80,21,29,17,20,1,4,1,1,0,0,0,0,2014,0-0,0-0,3.9,6.7,5.8,7,12
1,0,Away Team Win,1,4,40,60,20,4,5,3,5,10,16,3,6,2,6,22,16,75,83,24,20,7,14,2,2,0,0,0,0,4,1,2014,0-2,01-Apr,5.2,5.2,7.1,16,9
2,2,Tie,1,1,52,48,,3,8,5,2,11,13,3,3,11,3,28,18,80,80,29,34,10,12,2,5,0,0,0,1,1,1,2014,1-0,01-Jan,4.9,7,6.4,16,14
2,2,Tie,1,1,61,39,,8,3,2,3,18,6,8,0,10,4,24,21,78,66,15,42,13,22,3,2,0,0,0,0,1,1,2014,44562,01-Jan,4.4,5.9,6.3,21,12
2,2,Tie,1,1,65,35,,17,5,5,1,27,8,5,2,9,0,24,22,84,67,7,29,15,15,1,4,0,1,0,0,1,1,2014,0-1,01-Jan,5.2,6.5,5.7,14,16
0,1,Home Team Win,3,1,58,42,16,3,3,7,6,15,13,5,4,5,5,25,20,84,81,20,25,18,13,1,2,0,0,0,0,1,3,2014,2-0,03-Jan,7.4,7.3,6,9,5
0,1,Home Team Win,4,3,58,42,16,10,1,8,5,22,7,4,1,7,3,21,18,83,79,17,28,10,12,4,2,0,0,0,0,3,4,2014,1-0,04-Mar,9.9,6.6,5.6,18,13
2,2,Tie,2,2,61,39,,4,5,4,7,11,13,3,1,3,5,28,18,83,74,15,19,14,13,4,4,0,0,0,0,2,2,2014,0-2,02-Feb,7.3,6,6.8,17,18
2,2,Tie,1,1,50,50,,4,4,5,4,16,11,7,3,9,7,38,36,64,68,32,39,13,19,4,0,1,0,0,0,1,1,2014,0-0,01-Jan,5.4,5.7,7.1,11,19
0,1,Home Team Win,1,0,48,52,-4,6,3,6,2,17,7,5,2,8,2,22,21,80,77,26,20,19,15,1,2,0,0,0,0,0,1,2014,0-0,1-0,3.4,6.6,5.6,16,12
0,1,Home Team Win,2,1,39,61,-22,1,9,6,5,9,16,2,2,4,11,30,29,74,79,35,18,20,17,1,3,0,0,0,0,1,2,2014,2-0,02-Jan,6.2,5.7,5.2,9,9
0,1,Home Team Win,3,1,40,60,-20,2,4,6,2,11,9,3,3,2,4,12,21,85,86,42,20,13,12,1,0,0,0,0,0,1,3,2014,1-0,03-Jan,6,7.7,5.7,9,3
1,0,Away Team Win,1,3,48,52,4,4,1,2,5,10,8,4,2,9,2,33,16,82,81,11,27,14,12,4,2,0,0,0,0,3,1,2014,0-1,01-Mar,6,5.4,7.1,15,17
2,2,Tie,0,0,60,40,,9,6,5,1,19,8,5,1,10,3,39,24,81,68,18,44,12,15,1,2,0,0,0,0,0,0,2014,0-0,0-0,2.6,7.2,5.8,22,10
2,2,Tie,1,1,38,62,,2,6,3,3,6,12,1,3,1,3,13,29,72,86,19,17,15,19,2,3,0,0,0,0,1,1,2014,1-0,01-Jan,3.9,6.8,6,12,12
1,0,Away Team Win,0,1,66,34,-32,12,1,3,5,21,9,6,3,5,2,28,15,83,72,10,53,10,15,3,3,0,0,0,0,1,0,2014,0-1,0-1,3.8,5.8,6.8,20,12
2,2,Tie,3,3,60,40,,2,4,7,10,12,15,3,1,4,5,23,21,79,69,17,38,16,22,1,4,0,0,0,0,3,3,2014,44562,03-Mar,9.2,6,7.2,3,17
1,0,Away Team Win,2,3,53,47,-6,7,1,4,4,13,8,2,3,1,1,21,16,78,72,25,39,22,17,5,5,0,0,0,0,3,2,2014,44593,02-Mar,7.1,5.9,5.7,20,15
1,0,Away Team Win,0,1,69,31,-38,6,6,4,5,15,15,5,4,11,4,24,9,85,73,6,46,10,17,2,5,0,0,0,0,1,0,2014,0-1,0-1,4.2,5.8,6.6,12,15
1,0,Away Team Win,0,2,46,54,8,5,6,1,5,8,14,2,3,3,2,35,9,78,81,8,19,15,12,2,1,0,0,0,0,2,0,2014,0-0,0-2,4.3,5,7.4,5,13
2,2,Tie,2,2,48,52,,3,4,3,6,12,12,6,2,5,7,21,14,76,83,24,41,18,18,1,4,0,0,0,0,2,2,2014,0-1,02-Feb,7.3,6,7,9,14
1,0,Away Team Win,1,2,40,60,20,5,9,7,6,17,21,5,6,4,10,23,18,70,86,29,36,17,13,2,1,0,0,0,0,2,1,2014,0-1,01-Feb,6.8,5.6,6.8,13,16
0,1,Home Team Win,4,0,62,38,24,7,4,8,1,18,5,3,0,6,0,7,14,89,84,12,29,11,9,0,2,0,0,0,0,0,4,2014,2-0,4-0,5.5,8.8,4.5,7,8
0,1,Home Team Win,2,1,40,60,-20,3,6,4,4,10,13,3,3,4,6,23,35,75,83,40,25,21,13,4,3,0,1,0,0,1,2,2014,1-0,02-Jan,5.9,6.9,5.9,12,13
0,1,Home Team Win,3,1,52,48,4,10,0,6,2,18,2,2,0,5,1,16,23,78,74,25,28,19,17,4,3,0,0,0,1,1,3,2014,0-1,03-Jan,5.9,7.1,4.8,18,15
0,1,Home Team Win,2,0,62,38,24,12,5,8,1,29,8,9,2,9,1,19,9,86,75,17,25,19,14,2,4,0,0,0,0,0,2,2014,0-0,2-0,5.1,7.2,5.1,6,13
1,0,Away Team Win,0,1,69,31,-38,8,5,2,2,14,9,4,2,8,5,21,17,91,71,17,30,16,18,2,2,0,0,0,0,1,0,2014,0-0,0-1,3.7,6.2,6.8,19,18
1,0,Away Team Win,1,2,50,50,0,7,3,2,5,18,10,9,2,5,3,28,18,74,69,34,46,26,19,4,4,0,0,0,0,2,1,2014,0-1,01-Feb,6.3,4.7,7.8,23,26
2,2,Tie,1,1,46,54,,4,5,6,6,14,16,4,5,11,8,19,28,79,76,41,37,20,17,3,3,0,0,0,0,1,1,2014,1-0,01-Jan,5.8,6.1,6.8,20,13
0,1,Home Team Win,1,0,47,53,-6,10,9,6,3,17,16,1,4,0,3,13,22,85,85,30,20,10,14,2,2,0,0,0,0,0,1,2014,0-0,1-0,3.9,6.6,6,17,5
2,2,Tie,1,1,45,55,,7,9,3,6,17,15,7,0,6,4,20,15,80,81,17,27,19,17,2,2,0,0,0,0,1,1,2014,1-0,01-Jan,4.9,5.9,6.6,10,11
1,0,Away Team Win,1,2,67,33,-34,7,6,4,3,17,10,6,1,6,4,24,25,83,58,30,37,14,17,2,3,0,1,0,0,2,1,2014,1-0,01-Feb,5.4,5.9,5.8,16,20
2,2,Tie,1,1,47,53,,6,2,4,5,14,9,4,2,8,2,15,26,79,80,30,20,19,17,2,1,1,0,0,0,1,1,2014,1-0,01-Jan,5.2,6.2,6.7,8,15
2,2,Tie,1,1,56,44,,10,3,3,1,19,7,6,3,7,3,24,24,83,77,19,30,18,10,3,3,0,1,1,0,1,1,2014,0-1,01-Jan,5.1,5.7,6.8,10,13
0,1,Home Team Win,3,1,30,70,-40,4,7,3,4,10,14,3,3,5,8,17,28,66,83,51,19,15,14,4,5,1,1,0,0,1,3,2014,2-0,03-Jan,7.1,6.7,5.2,11,15
2,2,Tie,0,0,34,66,,6,8,2,2,11,13,3,3,5,9,14,29,69,82,46,20,13,16,2,1,0,0,0,0,0,0,2014,0-0,0-0,2.7,6.3,6.4,18,12
0,1,Home Team Win,2,1,49,51,-2,6,5,6,6,14,13,2,2,13,4,19,23,75,75,30,38,10,13,2,2,0,0,0,0,1,2,2014,44562,02-Jan,6.5,7,6,10,12
0,1,Home Team Win,5,1,38,62,-24,9,8,9,1,18,12,0,3,4,7,7,18,79,87,19,23,12,20,2,2,0,0,0,0,1,5,2014,2-0,05-Jan,6.5,8.7,4.4,6,7
1,0,Away Team Win,1,2,47,53,6,12,4,3,4,16,12,1,4,2,6,18,21,77,80,16,41,12,14,1,0,0,0,0,0,2,1,2014,44562,01-Feb,5.4,5.9,6.6,16,18
0,1,Home Team Win,2,1,66,34,32,6,4,5,4,14,10,3,2,10,4,18,15,88,75,28,29,16,12,1,2,0,0,0,0,1,2,2014,44562,02-Jan,5.8,7.5,5.5,11,10
0,1,Home Team Win,2,1,42,58,-16,4,3,4,6,14,10,6,1,2,5,23,32,63,75,28,33,15,14,1,3,0,0,0,0,1,2,2014,0-0,02-Jan,6.2,7,5,29,22
0,1,Home Team Win,3,1,52,48,4,4,6,9,5,17,13,4,2,1,6,26,20,82,78,26,11,19,23,2,3,0,0,0,0,1,3,2014,44562,03-Jan,6.7,7.3,5.1,9,10
1,0,Away Team Win,1,3,59,41,-18,6,7,5,5,17,13,6,1,8,4,18,5,88,78,13,29,15,16,1,3,0,0,0,0,3,1,2014,0-1,01-Mar,6.7,5.2,7.6,17,12
0,1,Home Team Win,3,1,53,47,6,6,3,8,3,20,11,6,5,7,6,17,18,83,82,17,23,20,14,2,1,0,0,0,0,1,3,2014,44563,03-Jan,6.7,7.5,5.3,13,9
0,1,Home Team Win,3,2,61,39,22,4,6,8,4,18,12,6,2,7,7,17,18,84,68,29,31,11,19,1,1,0,0,0,0,2,3,2014,44562,03-Feb,8.7,7.1,5.4,12,15
0,1,Home Team Win,3,1,60,40,20,3,5,4,3,10,11,3,3,1,7,23,37,84,71,30,13,11,14,2,4,0,0,0,0,1,3,2014,44563,03-Jan,5.7,7.5,5.1,15,10
2,2,Tie,1,1,51,49,,2,11,5,4,10,19,3,4,3,5,27,32,74,70,27,28,29,20,4,5,0,0,0,0,1,1,2014,44562,01-Jan,4.6,6.2,5.9,19,13
1,0,Away Team Win,1,2,44,56,12,8,4,6,6,17,11,3,1,5,6,24,21,77,82,22,36,10,13,2,3,0,0,0,0,2,1,2014,0-1,01-Feb,6.6,5.6,7.2,10,15
0,1,Home Team Win,2,0,58,42,16,7,8,5,2,14,11,2,1,4,3,27,19,76,66,21,30,14,22,2,4,0,0,0,0,0,2,2014,1-0,2-0,3.8,6.6,5.2,22,14
0,1,Home Team Win,3,0,51,49,2,7,5,5,1,17,8,5,2,8,3,27,25,79,74,16,26,19,16,2,3,0,0,0,0,0,3,2014,1-0,3-0,5.9,7.7,5.2,27,22
1,0,Away Team Win,0,1,50,50,0,3,3,2,5,7,9,2,1,4,1,33,28,72,73,14,30,27,12,4,5,0,0,1,0,1,0,2014,0-1,0-1,3.8,5.5,6.8,25,22
1,0,Away Team Win,0,1,48,52,4,5,8,2,3,10,14,3,3,3,5,27,18,71,73,25,22,29,21,4,3,1,0,0,0,1,0,2014,0-0,0-1,3.6,5.1,7.5,20,27
1,0,Away Team Win,1,3,47,53,6,2,4,6,10,15,15,7,1,8,5,22,19,72,80,17,37,17,21,3,2,0,0,0,0,3,1,2014,0-2,01-Mar,7,5.1,7.9,15,17
0,1,Home Team Win,3,1,37,63,-26,2,2,4,3,7,8,1,3,1,7,21,32,71,81,42,13,18,18,3,2,0,0,0,0,1,3,2014,2-0,03-Jan,5.8,7.5,5.1,20,21
2,2,Tie,1,1,42,58,,3,8,2,3,7,16,2,5,2,3,25,18,77,85,18,17,23,17,3,2,0,0,1,0,1,1,2014,1-0,01-Jan,4.8,5.7,7,16,11
1,0,Away Team Win,0,1,42,58,16,4,5,6,2,12,12,2,5,3,2,33,22,66,75,36,34,15,20,2,5,0,0,0,0,1,0,2014,0-1,0-1,3.3,6.2,6.5,31,27
1,0,Away Team Win,1,4,29,71,42,4,4,2,7,9,18,3,7,6,8,19,18,72,88,26,18,9,13,4,2,1,0,0,0,4,1,2014,44593,01-Apr,6.1,4.3,8.6,16,11
2,2,Tie,1,1,45,55,,7,5,7,3,17,11,3,3,4,5,19,15,78,80,14,29,19,15,3,3,0,0,0,0,1,1,2014,44562,01-Jan,4.7,6.4,6.2,9,10
2,2,Tie,0,0,68,32,,8,4,4,1,19,5,7,1,10,5,25,13,87,68,20,44,7,14,0,4,0,0,0,0,0,0,2014,0-0,0-0,2.7,7.1,6.1,10,14
0,1,Home Team Win,5,2,58,42,16,5,2,6,6,11,12,0,4,4,5,17,20,79,66,26,22,26,30,2,4,0,0,0,0,2,5,2014,44564,05-Feb,8,7.9,4.9,10,14
0,1,Home Team Win,2,1,31,69,-38,4,6,4,3,8,13,0,4,2,11,20,16,69,87,34,14,17,14,3,3,0,0,0,0,1,2,2014,2-0,02-Jan,5.9,7.2,5.6,10,8
2,2,Tie,2,2,38,62,,5,6,6,4,12,15,1,5,4,3,19,38,72,83,39,22,11,18,2,2,0,0,0,0,2,2,2014,44593,02-Feb,6.6,7.5,5.4,18,24
0,1,Home Team Win,2,1,62,38,24,5,6,6,3,13,11,2,2,6,5,27,23,87,77,22,32,13,15,5,3,0,0,0,0,1,2,2014,44563,02-Jan,5.7,7.1,5.8,14,18
0,1,Home Team Win,2,1,57,43,14,8,2,8,6,16,9,0,1,6,2,26,18,82,73,29,35,19,19,3,4,0,1,0,0,1,2,2014,44562,02-Jan,6.1,6.4,5.6,14,18
0,1,Home Team Win,2,0,57,43,14,9,2,2,2,14,10,3,6,7,4,19,19,83,80,17,26,13,26,1,6,0,0,0,0,0,2,2014,1-0,2-0,4.3,6.5,5.2,8,13
0,1,Home Team Win,3,0,63,37,26,6,6,5,3,15,10,4,1,9,3,26,21,82,70,32,33,11,14,0,2,0,0,0,0,0,3,2014,1-0,3-0,4.8,7.4,5.4,7,6
2,2,Tie,1,1,23,77,,6,5,2,7,8,16,0,4,6,8,15,15,71,89,39,34,11,8,2,3,0,0,0,0,1,1,2014,44562,01-Jan,4.8,6.1,7.2,11,12
2,2,Tie,1,1,61,39,,12,3,4,5,23,11,7,3,8,1,17,18,87,74,16,31,19,12,1,4,0,0,0,0,1,1,2014,0-0,01-Jan,5.5,6.1,5.9,11,9
0,1,Home Team Win,2,0,54,46,8,8,6,3,1,14,10,3,3,7,3,18,19,82,77,25,27,20,15,3,2,0,0,1,0,0,2,2014,0-0,2-0,4,6.7,5.6,15,17
1,0,Away Team Win,1,2,38,62,24,6,5,5,9,13,19,2,5,8,7,17,22,73,84,20,35,18,21,2,2,0,0,0,0,2,1,2014,0-0,01-Feb,7,5.6,7.4,14,24
2,2,Tie,1,1,40,60,,6,6,3,4,9,17,0,7,3,8,30,22,70,79,30,22,18,19,4,1,0,0,0,0,1,1,2014,44562,01-Jan,4.6,6.3,6.7,7,13
0,1,Home Team Win,1,0,42,58,-16,5,5,7,0,17,7,5,2,2,4,10,29,77,84,35,18,9,16,2,1,0,0,0,0,0,1,2014,0-0,1-0,3.6,7.2,5.4,23,19
2,2,Tie,0,0,41,59,,2,5,3,2,11,11,6,4,6,4,17,26,77,81,11,29,16,14,1,3,0,0,0,0,0,0,2014,0-0,0-0,2.8,7,5.7,13,9
1,0,Away Team Win,1,2,70,30,-40,11,2,5,3,22,5,6,0,10,1,28,14,84,61,5,56,15,21,3,3,0,0,0,0,2,1,2014,0-1,01-Feb,5.8,5.7,6.3,21,19
1,0,Away Team Win,1,2,46,54,8,6,9,3,7,14,22,5,6,5,8,25,18,70,80,19,29,18,19,2,4,0,0,0,0,2,1,2014,1-0,01-Feb,6.3,5.3,7,7,24
2,2,Tie,0,0,47,53,,8,8,3,3,17,15,6,4,8,3,17,24,77,78,20,30,14,17,3,3,0,0,0,0,0,0,2014,0-0,0-0,3,6.3,6.3,9,6
0,1,Home Team Win,1,0,56,44,12,9,7,3,3,17,10,5,0,5,7,25,23,76,65,42,39,15,16,4,3,0,0,0,0,0,1,2014,0-0,1-0,3.6,6.7,4.5,23,20
1,0,Away Team Win,0,3,38,62,24,5,10,4,6,10,18,1,2,0,3,24,21,70,87,30,25,16,17,4,2,0,0,0,0,3,0,2014,0-1,0-3,5.2,4.7,7.7,15,14
1,0,Away Team Win,0,1,60,40,-20,4,2,5,4,12,8,3,2,5,1,20,24,85,80,12,28,15,12,3,2,0,0,0,0,1,0,2014,0-0,0-1,3.8,6,6.9,11,10
0,1,Home Team Win,1,0,43,57,-14,5,10,4,3,10,15,1,2,2,6,14,16,81,83,35,20,12,10,2,3,0,0,0,0,0,1,2014,0-0,1-0,3.8,6.7,5.9,15,10
2,2,Tie,1,1,58,42,,2,5,3,1,8,10,3,4,1,5,25,14,83,78,21,25,11,16,5,5,1,0,0,0,1,1,2014,0-0,01-Jan,4.2,6.1,6.2,18,7
0,1,Home Team Win,2,0,58,42,16,8,4,4,3,15,9,3,2,7,2,21,30,83,74,18,18,16,23,3,5,0,0,0,0,0,2,2014,1-0,2-0,4.5,6.9,5.6,12,16
0,1,Home Team Win,2,0,53,47,6,6,3,5,4,17,10,6,3,7,1,26,16,82,81,23,27,19,13,2,2,0,1,0,0,0,2,2014,1-0,2-0,4.7,6.8,6.1,8,9
2,2,Tie,2,2,60,40,,6,5,4,4,18,13,8,4,9,3,15,21,85,76,25,23,11,20,1,3,0,0,0,0,2,2,2014,44562,02-Feb,7.8,6.3,6,15,15
2,2,Tie,0,0,38,62,,1,2,2,1,3,7,0,4,5,3,26,35,69,79,40,29,17,15,1,2,0,0,0,0,0,0,2014,0-0,0-0,1.6,6.9,6.2,19,15
2,2,Tie,0,0,48,52,,4,4,4,2,14,8,6,2,5,4,26,29,78,79,21,28,24,18,2,2,1,0,0,0,0,0,2014,0-0,0-0,2.7,6.2,6.7,23,13
0,1,Home Team Win,3,2,39,61,-22,7,2,3,7,12,14,2,5,3,4,14,18,79,84,30,9,14,16,3,2,0,0,0,0,2,3,2014,44563,03-Feb,8,6.4,5.7,18,18
2,2,Tie,0,0,40,60,,4,6,2,2,10,11,4,3,4,8,20,28,69,77,19,39,19,16,4,2,0,0,0,0,0,0,2014,0-0,0-0,2.2,6.4,6,10,8
2,2,Tie,1,1,50,50,,4,9,2,2,6,15,0,4,9,6,27,37,75,76,24,25,15,15,2,2,0,0,0,0,1,1,2014,0-1,01-Jan,4.1,6.7,5.8,18,10
2,2,Tie,2,2,37,63,,7,5,7,5,16,13,2,3,5,5,19,20,74,85,29,31,16,19,2,3,1,0,0,0,2,2,2014,0-0,02-Feb,7.9,6.1,6.2,12,13
0,1,Home Team Win,4,0,43,57,-14,2,4,13,1,16,6,1,2,3,5,17,16,82,85,27,18,12,10,2,3,0,0,0,0,0,4,2014,1-0,4-0,6.3,9.2,4.4,7,10
0,1,Home Team Win,1,0,63,37,26,9,1,4,1,16,2,3,0,13,1,34,23,82,66,22,30,21,18,2,4,0,0,0,0,0,1,2014,0-0,1-0,3.2,7.3,5.5,15,22
1,0,Away Team Win,0,1,53,47,-6,2,7,0,3,7,12,5,2,5,4,24,20,77,81,18,38,10,19,3,4,0,0,0,0,1,0,2014,0-0,0-1,2.9,5.4,7.3,16,15
2,2,Tie,1,1,37,63,,7,9,5,2,16,14,4,3,4,5,23,30,75,82,22,17,11,12,2,1,0,0,0,0,1,1,2014,1-0,01-Jan,5.6,6.5,7.3,15,11
2,2,Tie,0,0,50,50,,9,6,5,0,19,8,5,2,5,3,30,25,76,77,30,33,17,16,2,3,0,0,1,0,0,0,2014,0-0,0-0,2.9,6.2,5.8,30,22
1,0,Away Team Win,0,2,62,38,-24,12,7,3,6,19,15,4,2,3,5,20,23,79,64,31,31,17,18,4,3,0,0,0,0,2,0,2014,0-0,0-2,4.7,4.4,7.6,12,23
0,1,Home Team Win,4,1,57,43,14,3,2,7,3,15,8,5,3,4,3,18,20,87,79,17,12,15,32,2,4,0,0,0,1,1,4,2014,44563,04-Jan,6.1,7.8,4.4,4,8
0,1,Home Team Win,2,0,30,70,-40,5,4,5,7,12,16,2,5,5,6,16,18,63,83,41,30,16,10,6,5,1,0,0,0,0,2,2014,1-0,2-0,5.2,6.2,5.6,18,17
2,2,Tie,1,1,67,33,,10,5,4,1,19,9,5,3,7,2,25,15,86,70,34,40,15,18,1,1,0,0,0,0,1,1,2014,0-1,01-Jan,4.3,6.2,7.2,22,20
0,1,Home Team Win,2,1,56,44,12,10,2,5,2,19,6,4,2,8,8,25,14,86,80,23,38,11,15,3,4,0,0,0,0,1,2,2014,0-0,02-Jan,6.6,6.9,5.9,15,5
1,0,Away Team Win,0,2,47,53,6,4,6,2,5,9,16,3,5,5,6,28,18,78,86,12,27,7,15,3,2,0,0,0,0,2,0,2014,0-0,0-2,4.4,5.3,7.4,10,16
1,0,Away Team Win,0,2,61,39,-22,5,3,9,2,17,8,3,3,12,3,35,20,87,77,5,29,11,17,3,3,1,0,0,0,2,0,2014,0-0,0-2,5.4,6.3,6.4,5,12
0,1,Home Team Win,1,0,31,69,-38,4,11,5,3,14,18,5,4,5,8,27,23,63,82,33,26,16,17,1,2,0,1,0,0,0,1,2014,1-0,1-0,4,5.8,5.4,25,21
0,1,Home Team Win,3,1,52,48,4,3,7,7,1,14,11,4,3,10,5,26,31,75,73,31,33,15,13,1,4,0,0,0,0,1,3,2014,1-0,03-Jan,6,7.4,5.3,9,16
0,1,Home Team Win,3,1,52,48,4,7,5,6,1,14,11,1,5,10,4,36,28,78,75,25,35,12,14,0,2,0,0,0,0,1,3,2014,0-0,03-Jan,6,7.4,4.8,15,13
0,1,Home Team Win,1,0,55,45,10,6,5,4,1,13,9,3,3,5,4,29,21,81,81,19,46,11,19,1,4,0,0,0,0,0,1,2014,1-0,1-0,3.9,6.9,6,16,10
2,2,Tie,1,1,69,31,,5,4,10,3,20,9,5,2,8,5,16,16,88,68,22,47,16,16,4,5,0,1,0,0,1,1,2014,0-0,01-Jan,6.3,6.7,5.3,20,24
0,1,Home Team Win,2,0,57,43,14,7,1,7,1,23,3,9,3,12,1,20,20,86,79,35,26,10,9,0,1,0,0,0,0,0,2,2014,2-0,2-0,5.2,8.7,5,12,11
